customer_id	gadget	revenues
K105050	D	42
K105050	K	107
K105050	L	118
K105060	A	10
K105060	B	20
K105060	C	29
K105060	D	44
K105070	A	14
K105070	B	22
K105070	D	36
K105070	F	58
K105080	A	10
K105080	B	23
K105080	C	27
K105080	K	111
K105080	L	119
K105090	H	79
K105090	I	90
K105090	J	102
K105100	A	13
K105100	B	20
K105100	C	36
K105100	K	106
K105100	L	117
K105110	I	92
K105110	J	100
K105120	H	82
K105120	I	92
K105120	J	98
K105130	A	7
K105130	B	19
K105130	C	28
K105130	D	43
K105130	H	81
K105130	I	86
K105130	J	101
K105140	A	14
K105140	B	16
K105140	C	30
K105140	F	64
K105140	H	81
K105140	I	89
K105140	K	108
K105140	L	117
K105150	B	20
K105150	C	30
K105150	D	35
K105150	F	60
K105160	B	21
K105160	C	32
K105160	D	47
K105160	H	79
K105160	I	89
K105170	H	80
K105170	I	88
K105170	J	99
K105180	A	11
K105180	B	23
K105180	C	34
K105180	D	37
K105180	G	70
K105190	A	10
K105190	B	20
K105190	C	32
K105190	D	38
K105190	I	94
K105190	J	100
K105190	K	114
K105200	A	7
K105200	B	15
K105200	D	39
K105200	K	113
K105200	L	121
K105210	H	82
K105210	I	97
K105210	J	98
K105210	L	115
K105220	E	53
K105220	H	80
K105220	I	90
K105220	J	99
K105220	L	120
K105230	H	78
K105230	I	87
K105230	J	95
K105240	H	82
K105240	I	87
K105240	J	98
K105250	A	11
K105250	B	23
K105250	C	27
K105250	D	39
K105250	E	44
K105250	F	61
K105250	G	64
K105250	H	81
K105250	I	86
K105250	J	97
K105250	K	111
K105260	A	5
K105260	B	23
K105260	C	33
K105260	D	37
K105260	L	122
K105270	A	6
K105270	C	32
K105270	D	39
K105270	F	54
K105270	G	69
K105280	F	57
K105280	I	90
K105280	J	98
K105280	L	121
K105290	A	13
K105290	B	19
K105290	C	28
K105290	D	41
K105290	K	111
K105300	A	10
K105300	F	61
K105300	H	84
K105300	J	101
K105300	K	110
K105310	A	6
K105310	B	18
K105310	C	29
K105310	D	40
K105310	H	80
K105310	I	90
K105310	J	100
K105320	B	22
K105320	C	30
K105320	H	77
K105320	I	93
K105320	J	99
K105320	K	108
K105320	L	118
K105330	C	30
K105330	D	41
K105330	H	82
K105330	I	86
K105330	J	104
K105340	A	11
K105340	B	16
K105340	D	38
K105340	J	99
K105350	A	12
K105350	B	21
K105350	C	26
K105350	D	38
K105360	A	8
K105360	B	20
K105360	D	40
K105360	F	58
K105360	G	65
K105360	K	111
K105360	L	116
K105370	H	82
K105370	I	91
K105380	H	83
K105380	J	99
K105380	K	108
K105390	A	9
K105390	B	19
K105390	C	30
K105390	D	38
K105390	K	112
K105390	L	121
K105400	A	12
K105400	B	22
K105400	D	44
K105400	K	106
K105400	L	117
K105410	H	78
K105410	I	91
K105410	J	100
K105420	A	9
K105420	B	25
K105420	C	31
K105420	D	39
K105420	E	55
K105420	F	60
K105420	G	64
K105430	A	16
K105430	B	20
K105430	C	30
K105430	D	39
K105430	H	78
K105430	I	96
K105430	J	103
K105440	E	52
K105440	J	103
K105440	K	109
K105440	L	117
K105450	B	20
K105450	C	27
K105450	D	40
K105450	I	90
K105460	D	36
K105460	H	80
K105460	I	88
K105460	J	100
K105470	A	13
K105470	B	20
K105470	C	27
K105470	D	38
K105470	G	67
K105470	K	109
K105470	L	121
K105480	A	7
K105480	B	18
K105480	C	30
K105480	E	47
K105480	F	60
K105480	G	66
K105490	A	12
K105490	B	20
K105490	C	26
K105490	D	39
K105490	F	64
K105500	A	8
K105500	B	24
K105500	C	32
K105500	D	37
K105500	K	111
K105510	A	11
K105510	B	21
K105510	D	39
K105510	H	81
K105510	I	80
K105510	J	96
K105510	K	110
K105520	A	5
K105520	B	19
K105520	C	23
K105520	D	38
K105520	E	51
K105520	G	70
K105520	H	81
K105520	J	104
K105520	K	108
K105520	L	113
K105530	H	79
K105530	I	88
K105530	J	101
K105530	K	109
K105530	L	117
K105540	A	12
K105540	B	19
K105540	C	31
K105540	D	39
K105540	K	115
K105540	L	118
K105550	H	80
K105550	I	89
K105550	J	98
K105550	L	119
K105560	E	44
K105560	F	59
K105560	I	87
K105560	J	100
K105570	D	38
K105570	H	81
K105570	I	90
K105570	J	95
K105580	A	5
K105580	B	19
K105580	C	24
K105580	D	37
K105580	E	47
K105580	H	79
K105580	I	90
K105580	J	95
K105580	L	114
K105590	A	8
K105590	B	18
K105590	K	107
K105590	L	115
K105600	B	19
K105600	D	40
K105610	A	9
K105610	B	17
K105610	C	29
K105610	D	39
K105620	A	10
K105620	C	28
K105620	D	41
K105620	E	49
K105630	H	79
K105630	I	92
K105630	J	103
K105630	K	108
K105630	L	119
K105640	A	5
K105640	H	78
K105640	I	88
K105640	J	104
K105650	A	8
K105650	B	18
K105650	C	27
K105650	D	43
K105650	H	77
K105650	I	86
K105650	J	95
K105660	A	12
K105660	B	18
K105660	C	30
K105660	D	41
K105670	A	10
K105670	C	31
K105670	D	36
K105680	A	8
K105680	H	81
K105680	I	88
K105680	J	103
K105690	A	4
K105690	B	26
K105690	C	30
K105690	D	38
K105700	A	11
K105700	C	34
K105700	D	40
K105700	E	46
K105700	F	56
K105700	G	68
K105700	I	89
K105710	A	8
K105710	B	22
K105710	C	28
K105710	D	41
K105710	E	49
K105720	H	79
K105720	I	90
K105720	J	101
K105720	L	117
K105730	A	6
K105730	D	38
K105730	E	48
K105730	F	60
K105730	I	95
K105730	J	98
K105730	K	108
K105730	L	124
K105740	A	2
K105740	G	69
K105740	H	77
K105740	I	88
K105740	J	98
K105750	A	8
K105750	B	21
K105760	A	7
K105760	B	18
K105760	C	33
K105760	H	78
K105760	I	91
K105760	J	100
K105760	K	113
K105760	L	119
K105770	B	22
K105770	C	31
K105770	E	49
K105770	I	89
K105770	K	110
K105770	L	123
K105780	H	85
K105780	I	90
K105780	J	99
K105780	K	105
K105790	A	7
K105790	B	21
K105790	C	32
K105790	D	38
K105790	J	102
K105800	A	12
K105800	C	31
K105800	D	41
K105800	K	111
K105810	A	9
K105810	B	23
K105810	C	27
K105810	D	35
K105810	F	55
K105810	G	64
K105810	L	123
K105820	A	13
K105820	C	28
K105820	D	40
K105830	A	10
K105830	B	19
K105830	C	29
K105830	D	38
K105830	F	59
K105830	H	80
K105830	I	88
K105830	J	101
K105840	A	18
K105840	B	14
K105840	C	30
K105840	D	38
K105840	H	80
K105850	A	8
K105850	B	15
K105850	C	28
K105850	D	37
K105850	G	73
K105850	I	91
K105850	L	117
K105860	A	15
K105860	D	42
K105860	F	58
K105860	G	74
K105860	J	98
K105860	K	110
K105860	L	123
K105870	H	78
K105870	I	88
K105870	J	102
K105880	A	8
K105880	C	25
K105880	D	39
K105880	F	59
K105880	L	122
K105890	A	7
K105890	B	21
K105890	C	27
K105890	D	40
K105900	A	13
K105900	B	19
K105900	D	42
K105910	A	8
K105910	B	20
K105910	C	32
K105910	D	39
K105920	A	10
K105920	C	27
K105920	D	44
K105920	E	48
K105920	F	61
K105920	G	67
K105920	H	78
K105920	I	89
K105920	J	99
K105930	B	19
K105930	C	30
K105930	D	42
K105930	H	81
K105930	I	90
K105930	J	97
K105940	A	8
K105940	B	14
K105940	C	32
K105940	D	41
K105950	E	54
K105950	H	80
K105950	I	85
K105950	J	100
K105950	K	110
K105950	L	117
K105960	A	8
K105960	C	36
K105960	D	43
K105970	B	19
K105970	C	31
K105970	D	41
K105980	A	5
K105980	B	25
K105980	C	29
K105980	D	35
K105980	I	87
K105990	B	19
K105990	C	24
K105990	H	81
K105990	J	100
K105990	L	123
K106000	A	9
K106000	B	17
K106000	C	31
K106000	D	38
K106000	E	53
K106000	F	60
K106000	G	65
K106010	E	51
K106010	F	61
K106010	G	73
K106010	I	89
K106010	J	97
K106010	L	124
K106020	A	7
K106020	B	20
K106020	C	33
K106020	F	57
K106020	G	68
K106030	I	88
K106030	J	97
K106040	E	50
K106040	F	59
K106040	G	68
K106040	H	80
K106040	I	89
K106040	J	100
K106040	K	107
K106040	L	117
K106050	C	35
K106050	D	42
K106050	E	50
K106050	F	60
K106050	H	80
K106050	I	87
K106050	J	101
K106050	K	109
K106060	A	12
K106060	B	20
K106060	C	27
K106060	D	42
K106060	E	49
K106060	H	82
K106070	I	90
K106070	J	100
K106080	A	11
K106080	B	20
K106080	C	33
K106080	D	42
K106090	B	21
K106090	C	29
K106090	D	39
K106100	D	38
K106100	I	94
K106100	J	98
K106110	A	10
K106110	B	17
K106110	C	29
K106110	E	49
K106110	F	58
K106110	G	71
K106110	K	103
K106110	L	117
K106120	A	9
K106120	B	23
K106120	C	31
K106120	D	35
K106130	H	81
K106130	I	91
K106130	J	99
K106130	K	109
K106130	L	123
K106140	E	46
K106140	G	71
K106140	H	80
K106140	I	88
K106150	H	77
K106150	I	89
K106150	J	100
K106160	A	9
K106160	B	20
K106160	C	28
K106160	D	37
K106170	A	4
K106170	B	22
K106170	C	29
K106170	D	40
K106170	H	82
K106170	J	99
K106170	L	121
K106180	A	12
K106180	B	18
K106180	C	32
K106180	D	38
K106180	H	81
K106180	I	92
K106180	L	117
K106190	A	10
K106190	B	15
K106190	C	26
K106190	E	52
K106190	G	68
K106190	K	111
K106190	L	120
K106200	A	9
K106200	B	22
K106200	C	26
K106200	E	46
K106200	F	61
K106200	L	115
K106210	A	5
K106210	C	33
K106210	D	40
K106210	E	52
K106210	F	61
K106210	L	117
K106220	A	11
K106220	B	20
K106220	C	29
K106220	D	39
K106220	E	53
K106220	F	56
K106220	G	71
K106220	H	80
K106220	J	103
K106220	K	105
K106220	L	119
K106230	A	6
K106230	B	21
K106230	C	26
K106230	D	43
K106240	A	13
K106240	B	20
K106240	C	27
K106240	G	69
K106250	A	8
K106250	B	18
K106250	C	29
K106250	D	39
K106250	E	52
K106250	F	64
K106250	G	76
K106260	H	81
K106260	I	87
K106260	J	99
K106270	A	10
K106270	B	22
K106270	C	33
K106270	D	38
K106280	B	25
K106280	C	31
K106280	D	41
K106290	B	19
K106290	C	28
K106290	D	39
K106290	E	49
K106290	F	60
K106290	G	68
K106300	A	9
K106300	D	39
K106300	E	49
K106300	F	56
K106300	G	67
K106300	H	81
K106300	J	104
K106300	L	123
K106310	B	22
K106310	C	27
K106310	I	91
K106310	J	97
K106310	K	109
K106310	L	116
K106320	A	9
K106320	B	27
K106320	C	30
K106320	D	36
K106320	E	48
K106320	F	58
K106320	G	67
K106330	A	16
K106330	B	18
K106330	C	30
K106330	D	38
K106340	A	12
K106340	B	18
K106340	C	28
K106340	H	79
K106350	A	11
K106350	B	23
K106350	D	37
K106350	F	58
K106360	A	10
K106360	B	16
K106360	C	30
K106360	D	39
K106360	F	53
K106360	H	79
K106360	I	86
K106360	J	97
K106360	L	119
K106370	A	9
K106370	C	30
K106370	D	40
K106380	A	14
K106380	C	31
K106380	D	41
K106380	K	109
K106390	A	10
K106390	B	18
K106390	C	22
K106390	D	38
K106390	E	49
K106390	F	56
K106390	G	70
K106390	K	106
K106400	A	10
K106400	C	27
K106400	E	45
K106400	F	65
K106400	G	72
K106400	H	77
K106400	I	95
K106410	B	21
K106410	C	31
K106410	H	75
K106410	I	89
K106410	J	93
K106420	A	9
K106420	B	13
K106420	C	26
K106420	D	39
K106420	H	84
K106420	I	91
K106420	J	102
K106430	A	9
K106430	B	19
K106430	C	27
K106430	D	37
K106440	B	19
K106440	C	25
K106440	D	39
K106440	E	43
K106440	F	56
K106450	H	79
K106450	I	86
K106450	J	98
K106460	B	18
K106460	C	31
K106460	D	39
K106460	L	117
K106470	A	9
K106470	C	28
K106470	D	38
K106470	E	50
K106470	F	57
K106470	G	68
K106480	E	49
K106480	F	62
K106480	H	78
K106480	I	88
K106480	J	99
K106490	A	5
K106490	B	23
K106490	C	25
K106490	D	37
K106500	A	9
K106500	C	32
K106500	D	39
K106500	E	50
K106500	G	71
K106510	A	14
K106510	B	17
K106510	C	32
K106510	D	35
K106510	H	80
K106510	J	97
K106510	K	109
K106510	L	116
K106520	A	5
K106520	B	22
K106520	C	25
K106520	H	78
K106520	J	98
K106520	K	109
K106520	L	121
K106530	A	14
K106530	B	16
K106530	C	27
K106530	D	40
K106540	A	8
K106540	B	19
K106540	D	37
K106550	A	7
K106550	B	22
K106550	C	32
K106550	D	36
K106550	G	66
K106560	A	11
K106560	B	18
K106560	D	40
K106570	A	6
K106570	D	39
K106570	E	52
K106570	F	57
K106570	G	68
K106580	A	12
K106580	B	21
K106580	D	40
K106580	I	86
K106590	B	24
K106590	C	29
K106590	D	40
K106600	A	9
K106600	B	20
K106600	C	29
K106600	D	33
K106600	G	70
K106600	H	78
K106600	I	90
K106600	J	97
K106610	A	9
K106610	B	17
K106610	C	27
K106610	E	51
K106610	F	60
K106610	G	71
K106610	K	109
K106610	L	122
K106620	C	29
K106620	I	89
K106620	J	102
K106630	H	79
K106630	I	92
K106630	J	97
K106630	L	121
K106640	A	9
K106640	B	18
K106640	D	35
K106640	E	47
K106640	F	59
K106640	G	67
K106650	C	25
K106650	H	83
K106650	I	89
K106650	J	101
K106650	K	105
K106650	L	120
K106660	C	33
K106660	D	38
K106670	A	10
K106670	B	20
K106670	C	30
K106670	D	39
K106670	H	80
K106670	I	92
K106680	A	8
K106680	H	83
K106680	I	95
K106680	J	96
K106680	L	121
K106690	H	79
K106690	I	90
K106690	J	94
K106690	L	120
K106700	B	20
K106700	C	28
K106700	D	35
K106700	J	102
K106700	L	118
K106710	A	9
K106710	B	18
K106710	C	31
K106710	D	35
K106710	E	43
K106710	H	80
K106710	I	91
K106710	J	96
K106720	A	11
K106720	C	27
K106720	D	39
K106730	H	76
K106730	I	85
K106730	J	99
K106730	L	121
K106740	A	10
K106740	B	21
K106740	C	28
K106740	D	37
K106750	A	11
K106750	B	18
K106750	C	31
K106750	D	36
K106750	K	109
K106760	B	20
K106760	D	38
K106760	H	75
K106760	I	90
K106760	J	98
K106770	A	9
K106770	B	19
K106770	C	26
K106770	D	41
K106780	A	12
K106780	B	14
K106780	C	28
K106780	D	42
K106780	H	84
K106780	I	90
K106780	J	99
K106790	A	9
K106790	B	19
K106790	C	29
K106790	D	35
K106800	A	9
K106800	B	23
K106800	C	30
K106800	D	41
K106800	K	105
K106800	L	123
K106810	A	12
K106810	C	30
K106810	D	33
K106810	H	83
K106810	I	94
K106810	J	98
K106810	K	107
K106820	B	25
K106820	C	31
K106820	D	41
K106830	A	4
K106830	C	29
K106830	D	36
K106830	K	108
K106840	A	10
K106840	B	16
K106840	C	30
K106840	D	44
K106840	E	48
K106840	G	70
K106850	A	12
K106850	B	15
K106850	C	26
K106850	K	111
K106850	L	121
K106860	A	14
K106860	B	17
K106860	C	31
K106860	D	38
K106860	F	61
K106860	K	108
K106860	L	119
K106870	B	23
K106870	C	32
K106870	D	36
K106870	H	77
K106870	I	86
K106870	J	100
K106880	A	12
K106880	B	21
K106880	C	29
K106880	D	44
K106880	H	80
K106880	J	105
K106890	A	10
K106890	B	18
K106890	C	29
K106890	D	35
K106890	G	70
K106890	K	107
K106900	F	57
K106900	H	79
K106900	I	89
K106900	J	97
K106910	E	50
K106910	F	61
K106910	G	70
K106910	I	93
K106910	J	95
K106920	H	84
K106920	J	98
K106920	K	110
K106920	L	121
K106930	A	7
K106930	B	16
K106930	C	30
K106930	D	40
K106930	E	52
K106940	A	7
K106940	B	24
K106940	C	32
K106940	D	43
K106950	A	14
K106950	B	14
K106950	D	39
K106960	E	53
K106960	F	63
K106960	G	67
K106960	I	91
K106960	J	98
K106970	A	12
K106970	B	23
K106970	F	62
K106970	H	79
K106970	I	91
K106970	J	96
K106980	H	74
K106980	I	88
K106980	J	99
K106980	K	111
K106980	L	121
K106990	A	10
K106990	B	20
K106990	D	40
K106990	E	48
K106990	F	58
K106990	H	78
K106990	J	97
K107000	H	84
K107000	I	88
K107000	J	96
K107010	B	20
K107010	C	27
K107010	D	38
K107020	H	76
K107020	I	92
K107020	J	101
K107030	A	10
K107030	B	16
K107030	C	31
K107030	D	40
K107030	F	56
K107040	A	11
K107040	B	15
K107040	C	28
K107040	D	38
K107040	H	81
K107040	I	89
K107040	J	100
K107050	A	8
K107050	C	31
K107050	D	39
K107050	K	112
K107050	L	118
K107060	A	5
K107060	B	21
K107060	C	23
K107060	D	41
K107070	B	22
K107070	D	42
K107070	E	60
K107070	F	58
K107070	G	69
K107070	H	79
K107070	I	84
K107070	J	102
K107080	H	83
K107080	I	88
K107080	J	101
K107090	A	11
K107090	B	17
K107090	C	29
K107090	D	38
K107090	E	49
K107090	G	74
K107090	K	110
K107100	B	20
K107100	C	29
K107100	D	35
K107100	H	79
K107100	I	88
K107100	J	98
K107110	A	10
K107110	B	24
K107110	C	29
K107110	D	40
K107110	G	68
K107110	K	109
K107110	L	119
K107120	B	21
K107120	C	32
K107120	D	41
K107120	F	58
K107120	G	64
K107120	H	80
K107120	I	84
K107130	E	49
K107130	F	58
K107130	G	68
K107130	H	77
K107130	I	92
K107130	J	100
K107130	K	113
K107140	I	89
K107140	J	101
K107150	A	7
K107150	B	20
K107150	C	30
K107150	D	35
K107150	H	82
K107150	I	91
K107150	L	117
K107160	A	11
K107160	B	19
K107160	C	28
K107160	D	40
K107160	K	110
K107160	L	120
K107170	D	36
K107170	E	52
K107170	F	61
K107170	G	71
K107170	H	81
K107170	I	91
K107170	J	100
K107180	F	54
K107180	G	71
K107180	H	81
K107180	I	93
K107180	J	104
K107180	K	110
K107190	I	93
K107190	J	102
K107200	A	13
K107200	B	20
K107200	C	29
K107200	D	44
K107200	I	87
K107210	B	21
K107210	E	50
K107210	G	66
K107210	K	107
K107210	L	117
K107220	A	12
K107220	B	22
K107220	C	26
K107220	D	40
K107220	H	79
K107220	I	90
K107220	J	98
K107230	A	10
K107230	B	19
K107230	C	32
K107230	D	37
K107230	I	93
K107240	C	32
K107240	E	47
K107240	G	72
K107240	H	80
K107240	I	92
K107240	J	99
K107240	K	110
K107250	A	9
K107250	C	32
K107250	D	37
K107250	G	72
K107260	A	9
K107260	B	20
K107260	C	27
K107260	F	59
K107270	B	21
K107270	C	31
K107270	H	79
K107270	I	95
K107270	J	97
K107280	A	9
K107280	B	20
K107280	C	26
K107290	A	9
K107290	B	17
K107290	C	33
K107290	D	38
K107300	B	18
K107300	C	28
K107300	D	37
K107300	G	68
K107300	H	76
K107300	I	85
K107300	J	101
K107300	K	105
K107300	L	119
K107310	A	7
K107310	B	17
K107310	C	32
K107310	D	37
K107310	E	50
K107310	F	57
K107310	G	67
K107320	A	10
K107320	B	20
K107320	C	33
K107320	D	35
K107320	I	87
K107320	L	122
K107330	A	13
K107330	B	23
K107330	C	30
K107330	D	35
K107330	F	55
K107330	G	70
K107330	L	118
K107340	H	82
K107340	I	88
K107340	J	97
K107350	H	79
K107350	I	88
K107350	J	98
K107360	D	40
K107360	H	77
K107360	I	93
K107360	J	102
K107370	A	11
K107370	C	30
K107370	D	38
K107370	E	47
K107370	F	56
K107370	G	72
K107380	A	10
K107380	B	19
K107380	C	31
K107380	E	49
K107380	F	60
K107380	G	70
K107380	H	77
K107380	I	91
K107380	J	98
K107390	A	9
K107390	B	17
K107390	C	35
K107390	F	56
K107400	C	27
K107400	E	50
K107400	F	57
K107400	G	74
K107400	H	80
K107400	I	90
K107400	J	100
K107410	H	82
K107410	I	92
K107410	J	101
K107410	L	123
K107420	A	9
K107420	B	13
K107420	C	29
K107420	D	41
K107420	E	49
K107420	G	67
K107420	L	118
K107430	A	12
K107430	B	20
K107430	C	32
K107430	D	40
K107430	K	109
K107430	L	117
K107440	D	39
K107450	A	9
K107450	B	22
K107450	C	29
K107450	D	40
K107450	K	112
K107450	L	119
K107460	A	16
K107460	B	24
K107460	D	40
K107470	B	19
K107470	E	50
K107470	H	78
K107470	I	88
K107470	J	97
K107470	K	107
K107470	L	121
K107480	A	12
K107480	B	20
K107480	C	29
K107480	D	39
K107480	H	76
K107480	J	99
K107480	K	108
K107480	L	119
K107490	B	20
K107490	C	26
K107490	F	59
K107490	G	76
K107490	H	77
K107490	I	92
K107490	J	101
K107490	K	113
K107500	A	10
K107500	B	17
K107500	C	31
K107500	D	43
K107500	E	47
K107510	B	20
K107510	C	28
K107510	D	36
K107520	A	15
K107520	B	21
K107520	C	30
K107520	D	37
K107530	E	46
K107530	F	62
K107530	G	68
K107530	I	89
K107530	J	99
K107540	B	20
K107540	C	30
K107540	D	38
K107540	E	48
K107540	G	68
K107550	H	77
K107550	I	88
K107550	J	97
K107560	I	92
K107560	J	104
K107560	K	115
K107560	L	118
K107570	A	6
K107570	B	15
K107570	C	34
K107570	D	43
K107570	E	52
K107580	B	21
K107580	C	34
K107580	D	33
K107580	H	83
K107580	J	101
K107590	A	15
K107590	B	21
K107590	C	28
K107590	D	36
K107590	H	78
K107600	E	44
K107600	F	59
K107600	G	70
K107600	H	74
K107600	I	90
K107600	J	106
K107610	B	18
K107610	C	32
K107610	D	38
K107610	E	43
K107610	F	58
K107610	G	66
K107610	H	81
K107610	I	90
K107620	A	8
K107620	B	19
K107620	C	34
K107620	D	40
K107620	H	79
K107630	C	25
K107630	I	89
K107630	J	98
K107640	A	15
K107640	B	20
K107640	C	28
K107640	K	107
K107640	L	121
K107650	A	9
K107650	B	23
K107650	C	29
K107650	D	38
K107650	H	77
K107650	I	86
K107650	J	99
K107660	B	18
K107660	H	82
K107660	I	88
K107660	J	95
K107670	A	8
K107670	B	22
K107670	C	29
K107670	D	37
K107680	A	10
K107680	B	20
K107680	D	38
K107680	E	49
K107680	L	116
K107690	F	55
K107690	G	67
K107690	H	78
K107690	J	99
K107690	K	111
K107700	H	82
K107700	I	86
K107700	J	100
K107710	A	8
K107710	B	19
K107710	C	29
K107710	F	61
K107710	G	71
K107710	L	123
K107720	G	70
K107720	H	74
K107720	I	92
K107720	J	99
K107720	K	107
K107720	L	119
K107730	B	25
K107730	C	29
K107730	D	36
K107730	K	114
K107730	L	120
K107740	B	15
K107740	D	41
K107740	H	78
K107740	I	86
K107740	J	102
K107750	H	78
K107750	I	91
K107750	J	102
K107760	A	8
K107760	B	19
K107760	C	30
K107760	D	43
K107760	K	107
K107770	A	7
K107770	B	21
K107770	C	25
K107770	D	44
K107770	E	49
K107770	F	61
K107770	H	80
K107770	I	90
K107770	J	99
K107780	A	9
K107780	B	19
K107780	D	41
K107780	E	50
K107780	F	60
K107780	K	113
K107780	L	122
K107790	E	47
K107790	H	77
K107790	I	91
K107790	J	98
K107800	A	13
K107800	C	31
K107800	I	93
K107800	J	99
K107800	K	102
K107800	L	120
K107810	A	11
K107810	B	20
K107810	C	32
K107810	D	40
K107810	F	64
K107810	H	80
K107810	I	90
K107810	J	103
K107820	A	8
K107820	C	31
K107820	D	38
K107820	F	57
K107820	K	110
K107820	L	120
K107830	A	10
K107830	B	17
K107830	D	35
K107830	J	99
K107840	B	20
K107840	C	29
K107840	D	36
K107840	E	49
K107840	F	61
K107840	G	68
K107840	K	111
K107850	B	22
K107850	D	41
K107850	H	78
K107850	I	89
K107850	J	102
K107860	A	11
K107860	C	32
